,created_at,full_text,antisemitismo,retweet_count,favorite_count,user.screen_name,user.followers_count,user.favourites_count,WD,X,MO,NB,RELI,RIQ,NAC,NAZI,label
1365,Mon May 30 07:22:58 +0000 2022,"Hugo Boss, el ferviente nazi que vistió a las tropas de Hitler https://t.co/Fw4WTXaQ7q",-2,0,0,Informedios,29024,531,,,,,,,,,0
1366,Sun May 07 15:48:44 +0000 2023,Ayuso se radicaliza en su estrategia de desmantelar lo público y compara la educación en las escuelas con el Holocausto https://t.co/Wmwmocfzpz,-2,0,0,mercesacristan,256,13584,,,,,,,,,0
1367,Thu May 11 05:49:33 +0000 2023,Hoy termine de leer mi libro La Bailarina de Auschwitz 🧡✨🌚,-2,0,1,Marianadlpv,179,2805,,,,,,,,,0
1368,Sun Jun 05 20:04:55 +0000 2022,"?? Entre todos los personajes malvados de la Alemania Nazi, emerge una de las mujeres más temidas: Irma Grese https://t.co/lSaQd9sxJV",-2,0,0,Twittematico,99886,3392,,,,,,,,,0
1369,Sat May 06 01:29:30 +0000 2023,🎯 Las aventuras amorosas de Hitler: ¿Cómo fue salir con el dictador alemán? https://t.co/rERBiRDRnX,-2,0,0,MultiGaceta,97651,2730,,,,,,,,,0
1370,Fri Jun 02 15:48:41 +0000 2023,Hitler también tenía amplia aprobación.  La historia no hace encuestas https://t.co/nvvJSyJsde,-1,0,0,NoraArrubla,3744,310798,,,,,,,,,0
1371,Tue Jun 07 11:31:58 +0000 2022,"@MariaVi23633064 Pita Puente ?? que le faltan palos pa'l puente. No sabe que los ""fachos"", (q ella pide q sigan d largo) son de la misma izquierda.  Eran de origen socialista.  Vuelve al colegio 
https://t.co/9DpUoAjcXM",-1,0,0,BirreteyToga,872,35491,,,,,,,,,0
1372,Sun May 29 22:26:28 +0000 2022,"Paso a segunda vuelta el admirador de Adolfo hitler, país de hijueputas.",-2,0,0,jaime_lesmes,479,5425,,,,,,,,,0
1373,Fri May 12 22:26:19 +0000 2023,Ya tomó la decisión y no hay marcha atrás 🦅📝 https://t.co/GajQC6wron,-2,0,21,AguilasMonu,74017,15034,,,,,,,,,0
1374,Sun Jun 05 14:14:09 +0000 2022,Un judío de entonces 14 años colaborador del nazismo? https://t.co/xAuLIicSQ5,0,0,1,marc___M_,239,5526,,,,,,,,,0
1375,Thu May 04 01:36:50 +0000 2023,"Una persona transexual dice que los suicidios de personas transexuales son hechos terribles comparables al holocausto de los judíos.
No es cierto, porque la ausencia de legislación pro trans no viola el derecho a la vida, mientras que una persecución nazi fascista sí lo hizo.",-2,0,0,ABrionesAutor,20155,9790,,,,,,,,,0
1376,Fri May 19 22:04:24 +0000 2023,"@juan_mesia El territorio era Palestino  antes de la creación del Estado de Israel.
Guerra de los seis días y ocupación de más  territorio.
Hoy por hoy siguen ocupando.
No tengo claro que la población del E de Ucrania lo quiera ser, pero tampoco es muy normal la anexión de Crimea.
Opiniones.",0,0,2,AAmeijide,2816,158304,,,,,,,,,0
1377,Thu Jun 09 21:14:56 +0000 2022,"¡PETRO PRESIDENTE, Y ALTO AL ADMIRADOR DE HITLER! https://t.co/05Fb2ZKZ4q",-2,1,0,ctovarleon,2039,10068,,,,,,,,,0
1378,Sun Apr 23 04:05:57 +0000 2023,@CRAMSV Icefi es el equivalente a FUSADES en El Salvador. Otra ONG financiada por SOROS.,1,0,1,AlexisC44834427,25,1232,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1379,Fri Apr 21 15:24:10 +0000 2023,"@CFKArgentina Israel envía todos los años cientos d militares graduados a peinar toda la Patagonia. 
Cruzan frontera Chile-Argentina x donde les da la gana.

La Patria Grande no puede seguir obstaculizada x tibios.

Crucial Candidata Antiimperialista Alicia Castro o NADA.",2,0,0,IkaraRossa,125,6065,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1
1380,Sun May 07 22:43:23 +0000 2023,"Ezequiel 45:17
[17]la ofrenda, el holocausto y las ofrendas de paz, para hacer expiación por la casa de Israel.",-2,0,0,LuisCol22189160,58,97,,,,,,,,,0
1381,Mon May 30 01:18:01 +0000 2022,ðŸ“£ La lamentable historia del único alemán que negó el saludo a Hitler https://t.co/kcot5Rs4aW,-2,0,0,Postematico,90979,3688,,,,,,,,,0
1382,Fri May 12 13:29:03 +0000 2023,"Cada una de las relaciones de Hitler fue más problemática que la anterior, y todas terminaron en suicidio https://t.co/OL03f2bq1B",-2,0,0,TuiterPro,152552,3564,,,,,,,,,0
1383,Sat Apr 22 18:59:48 +0000 2023,@somoscorta No tenia un buso de argentina para ponerse el judio este,2,0,3,power_economic,818,104616,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1
1384,Sun Jun 26 17:39:14 +0000 2022,"@Humbert82630297 @ReyesFdez @GalvanFidel @jose_rc12 @1_begoa Así que no fue un golpe de estado realizado por militares fascistas y Adolf Hitler, para instaurar una dictadura militar fascista

Interesante. Y eso q es lo que ha pasado ¿eh? No es que es lo que querían hacer y ahora debatimos si querían otra cosa

No no, es que es lo que pasó",-1,0,0,Acaymo22,202,36908,,,,,,,,,0
1385,Thu Jun 23 13:01:54 +0000 2022,"@lourdestiban1 Es adaptarse o morir, se come lo que hay decía mi madre que en oaz descanse. En tiempos de GUERRA por vivir o sobrevivir debemos ser capaces de TODO! O cómo cree que personas sobrevivieron al Holocausto?!",-2,0,0,LaBrvja7,6,113,,,,,,,,,0
1386,Tue May 23 14:56:03 +0000 2023,"@marcospeckel Eres fariseo, somos católicos, no lo olvides marrano, tus ancestros pegaron a Cristo a una cruz, somos enemigos.",2,0,0,StgApostol5_1,9,1119,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1
1387,Tue May 09 20:30:00 +0000 2023,"Creo que se clasifican

🇧🇻 Noruega 
🇫🇮 Finlandia
🇮🇱 Israel
🇳🇱 Países Bajos
🇸🇪 Suecia
🇲🇩 Moldavia
🇨🇿 Chequia
🇨🇭Suiza
🇵🇹 Portugal
🇭🇷 Croacia

#Eurovision",-2,0,1,Sylver_03,179,29620,,,,,,,,,0
1388,Sun May 21 09:25:02 +0000 2023,"@ciborgxx En eso de ""complejos"" y "" traumas"", como diría Freud:""Quien esté libre que tire la primera piedra "".( O lo dijo otro judío....).",1,0,1,JosGarcaMu85527,34,88,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1389,Fri Jun 24 12:59:17 +0000 2022,"@marita_ctp @marita_ctp jajaja bajo tus principios reconocidos contratarias a Pinochet, hitler, mussolinni, Franco, chamorro, somoza, banzer, para poder lograr tus fines pfff la ""moral"" de derecha",-2,0,0,libertarioelega,119,16342,,,,,,,,,0
1390,Fri May 27 17:26:07 +0000 2022,"@juaan__kd Un judío que no le mete dinero a la plantilla, a no ser que vendan jugadores, si no tuviera a klopp estarían pidiendo que renuncie lol",2,0,1,Edwin119861,75,7841,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1
1391,Sat Jun 04 02:30:11 +0000 2022,"@marcos_galperin @ovejataxpayer @mercadopago SOS TAN PODORESOS TU EMPRESA VALE 10 YPF!!! SIN EMBARGO POR ORDEN DEL ESTADO CAMBIAS EL ALGORITMO DE TU APPA PARA COBRAR 2% DE IMPCHEQUE Y 35% GANANCIAS. SOS UN LADRON COMPLI E Y JUDIO!!! YO NUNCA CAMBIARIE EL ALGORITMO, COMO VOS CAGON!!!! BINANCE TODO A BINANCE 10% EN DOLARES!!!",2,0,0,juanargento12,5,549,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1
1392,Wed Jun 29 03:14:50 +0000 2022,@estefaniameira Y escribo para el principal periódico judío de Colombia. Después te muestro mis artículos. Que emoción.,-2,0,1,IvanCoello,4694,59330,,,,,,,,,0
1393,Sun May 21 21:37:22 +0000 2023,Francia Márquez admite ser otro títere del progresista George Soros https://t.co/71glOrzJT6,1,0,0,MolinaTrujillo,7541,63937,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1394,Wed May 17 05:14:54 +0000 2023,"@GeraardMendoza @LauMontsem Eso se llama conciencia de tus actos, responsabilidad y como efecto tendrás paz interior,  homeostasis en cuerpo, mente y alma 🙏 donde  ni las mentiras ni todo el dinero te lo podrán dar, solo te engañaras y viviras una mentira como un fariseo donde al final serás infeliz.",0,1,1,Arie1017,2012,31428,,,,,,,,,0
1395,Wed May 03 20:47:32 +0000 2023,"Yo: tengo que llegar puntual a Barcelona, voy a coger el tren media hora antes, voy a ser un chico responsable

El tren: *no pasa*

Mi padre: *desaparece*

Israel: *inexistente*

Mi amor por la chica leyendo esto: *incalculable*

👍😀",2,0,1,NeddlessG,351,11088,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1396,Wed Jun 15 17:07:46 +0000 2022,💥 VÍDEO: Invadir a los Estados Unidos: el ambicioso ‘plan secreto’ de Hitler https://t.co/Iiw0JHVdye,-2,1,0,RotaDatos,55577,149,,,,,,,,,0
1397,Sun May 07 05:04:33 +0000 2023,"Escuchas en RADIO LA BRUJA, https://t.co/5aQtsPSsc0 a Israel &amp; Rodolffo / Ana Castela - Bombonzinho (Ao Vivo)",-2,0,1,DJelvigilante,452,1526,,,,,,,,,0
1398,Tue Apr 25 02:38:07 +0000 2023,"@_elfaro_ En pocas palabras

""Ordenes de alexander soros 'protejan mis finanzas""",0,0,0,cdsig1225,22,523,,,,,,,,,0
1399,Fri May 19 05:31:51 +0000 2023,"@huguito667 @Caplevi1234 Es que ya prostituyen el término fascismo, no por pelear contra Hitler significa que eres de izquierda. Si los franceses, estadounidense e ingleses eran más conservadores que el propio Kast. No les suena Winston Churchill??? De Gaulle??",-2,0,0,SantanaCamus,3180,250107,,,,,,,,,0
1400,Mon May 01 21:58:14 +0000 2023,@MrVaIerx suelta la pasta judio,2,0,0,PedroAD99v2,145,30699,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1
1401,Fri Apr 21 22:12:55 +0000 2023,@JAYAL191169_7 Shaddai es igual que Adonai osea uno de tantos dioses egipcios y babilonios que adora la religion judia,1,0,2,TestBotGPT,37,1580,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1
1402,Wed May 17 12:58:21 +0000 2023,"La historia de Caracortada, 'El hombre más peligroso de Europa' y uno de los oficiales nazis favoritos de Hitler https://t.co/gkJB9vBPvQ",-2,0,0,Tuitores,206190,260,,,,,,,,,0
1403,Wed Jun 01 15:46:20 +0000 2022,"@ruizhealy Otro wey con babosadas, ocultan su admiración por Hitler, la ss mcprianprd ðŸ˜‚ðŸ˜‚ðŸ˜‚",-2,0,0,MarioCo51993245,1841,1828,,,,,,,,,0
1404,Thu May 11 13:25:20 +0000 2023,"@israelg04013936 Muuuy buenos días Israel!!
Muy buen mensaje.  Lus cuatro acuerdos. ☕️🌈🌞👋🏻😁",-2,0,1,vontau45,6089,40532,,,,,,,,,0
1405,Tue May 02 21:11:13 +0000 2023,@889Noticias No se le puede llamar arte a la tortura o se tendría que poner a Hitler en un pedestal.,-1,0,0,Didibg19,12,8648,,,,,,,,,0
1406,Thu Jun 09 12:29:35 +0000 2022,@mely_valladares Eso se estaba muriendo y las políticas de la UE la resicitaron e incluyen a Israel que ya se llevó un premio.,0,0,0,mariaes14694761,415,18589,,,,,,,,,0
1407,Wed Jun 08 14:53:32 +0000 2022,Ni Hitler se atrevio a tanto...Bueno Si¡!?? https://t.co/H1VwmF7Ps6,0,0,0,abcmj7,1501,50887,,,,,,,,,0
1408,Fri May 12 21:32:51 +0000 2023,@ciropedefreza ¿Ya hay nuevo James Bond?,-2,0,0,israel_villar,91,452,,,,,,,,,0
1409,Mon Apr 24 13:40:06 +0000 2023,"@nanduti @HugoRubin7 En breve... Milva tweeteando
Gracias Putin por venir a apoyarnos a luchar contra la agenda 2030,Biden y George Soros
JAJAJAJAJAJA",-1,0,9,MichSchrodinger,5,296,,,,,,,,,0
1410,Fri Jun 02 17:50:34 +0000 2023,"@Feyyer2 @RevisionistaCL son nacionalsocialistas, buscaban derechos sociales para los ciudadanos alemanes . (solo los que consideraban ciudadanos alemanes).
de hecho allí nace la gran popularidad de Hitler",-2,0,0,ELMISMOKUFO,1106,109789,,,,,,,,,0
1411,Mon Jun 06 18:53:52 +0000 2022,@NoticiasCaracol Hitler nunca lo hizo y se suicidó.,-2,0,1,pklastengo,40,7364,,,,,,,,,0
1412,Fri May 19 16:41:46 +0000 2023,"@Arturo_Sarukhan @mluckovichajc @ajc The agenda

Red necks in US

Chairos , Nacos in Mexico 

Defending Soros",0,0,0,IsraelIviniegra,201,2707,,,,,,,,,0
1413,Fri May 12 12:47:50 +0000 2023,@EnmaTheDragon Israel no es un estado legítimo https://t.co/4QK5nrFtVZ,2,0,0,akiartandweas,168,8999,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1414,Sun May 21 11:02:15 +0000 2023,"@said_said_said_ @sinvueltas_ya El sionismo buscaba la creación de un estado judío, por ende todo judío puede vivir en él. Sobre todo los autóctonos 🤣 🤣",-1,0,0,cardalda_matias,61,2913,,,,,,,,,0
1415,Wed May 17 14:24:19 +0000 2023,"@grimsr3ap3r79 @georgesoros Dilo sin llorar. 
Lacayo de Soros.🤮🤮🤮🤮",0,0,1,zky_clear,29,1476,,,,,,,,,0
1416,Fri Jun 02 13:06:52 +0000 2023,"Ideal si el presidente @nayibbukele logra firmar acuerdos de cooperación, inversión y de apoyo tecnológico con Israel 2 países pequeños pero aguerridos",-2,0,0,FajasEsbelta,0,120,,,,,,,,,0
1417,Thu Jun 09 01:32:07 +0000 2022,@ElWinks01 Pues me caes bien pero ay un problema no podías haber puesto un corazón de vibras amigables porque te diría judío racista fuckboy XDDDDD,0,0,0,mapache34xd1,37,5446,,,,,,,,,0
1418,Tue May 02 00:57:09 +0000 2023,"@JuSainz @chechu79 @RojasChacn @Vicente73977721 @FlorenciaLagosN Llore, llore, siga pensando que las tácticas de apaciguamiento eran la solución, que ellos hacían todo lo posible para detener a Hitler.",-2,0,0,PonceMV2,43,984,,,,,,,,,0
1419,Sun May 07 20:56:18 +0000 2023,@SaMag32697065 Pasó Hitler y dijo que te fuiste al carajo,0,0,1,NicoMdeo198,651,78737,,,,,,,,,0
1420,Thu May 11 04:03:26 +0000 2023,"@avia_lev @IsraelinRepDom @IsraelinSpanish @unidosxisrael @FuenteLatina Maldito Regimen Sionista  de Israel asesino y ladron del Pueblo Palestino, Por que no atacan Iran si son tan valientes, son cobardes,,",2,0,0,PeraltaCmpp50,35,1712,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1421,Wed May 03 07:44:43 +0000 2023,@undivaga @LaBarovier @hdelosrios2 @subetealanutria SR. Imposible. Israel. Las ratas.,1,0,3,manuelfherrador,11080,193453,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1422,Wed Apr 26 06:37:14 +0000 2023,"🗣️ Las fotos que Hitler intentó destruir, o que probablemente debería haber destruido https://t.co/TH21oNObpg",-2,0,0,TeActualizas,49503,260,,,,,,,,,0
1423,Thu May 25 02:36:38 +0000 2023,@Gil_Artzyeli Cuantos años más van a seguir victimizándose con el Holocausto para sacar provecho político y monetario y de paso y seguir asesinando a niños y jóvenes del Pueblo Palestino,2,0,3,TANIA75129208,3335,181917,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1424,Tue May 09 21:25:44 +0000 2023,"🛰️ Entre todos los personajes malvados de la Alemania Nazi, emerge una de las mujeres más temidas: Irma Grese https://t.co/X4AWmPuyRD",-2,0,0,RotaDatos,54302,148,,,,,,,,,0
1425,Sun May 29 20:48:30 +0000 2022,Estimado TL si alguno de ustedes desea ser denominado Judío Converso para ir a reclamar un pasaporte Europeo (no importa que no puedan hablar el idioma de ese lugar) no duden en contactar a @DeMarranos el es el indicado para darles la identidad que no tienen..,1,0,1,REFM79,1590,15430,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1
1426,Sat May 20 20:24:22 +0000 2023,"🦀 Entre todos los personajes malvados de la Alemania Nazi, emerge una de las mujeres más temidas: Irma Grese https://t.co/seY0AAD42D",-2,0,0,MultiGaceta,97578,2730,,,,,,,,,0
1427,Mon Apr 24 22:54:42 +0000 2023,Los animalistas son como: https://t.co/hjsivubPuq,-2,0,0,israel_neftali,226,1471,,,,,,,,,0
1428,Sun May 14 16:50:07 +0000 2023,@ildottorechairo Con el perdón de Hitler,2,0,1,CEMR1969,21829,1228,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1
1429,Sun May 21 09:52:04 +0000 2023,@ludwig04021935 @yayi_morales_ un nazi judío? mira vos,-2,0,0,gonzaleztroloII,1,19,,,,,,,,,0
1430,Thu May 04 18:00:11 +0000 2023,"@Estoy_Avisando A ver @Estoy_Avisando , tu que tienes contactos en las altas esferas. A ver si le comentas a Soros, que haga volar los aviones las noches de luna nueva y así estos pasmados no los verán! Si es que mira que es fácil, eh? Que parece que estemos en primero de conspiración, coño.",-1,0,1,Sergisaju,3011,90418,,,,,,,,,0
1431,Thu Jun 02 17:37:14 +0000 2022,"@Anarcorvopunk77 Bueno, en el video cita como referente de lectura a Hitler (que sabemos lo que hizo) y, en otras ocasiones, por otras circunstancias, también ha hecho referencia a Mussolini que es el referente italiano del dictador. La Europa del siglo XX estuvo marcada por las acciones de ambos",-2,0,1,LuisVilchisN,1132,13597,,,,,,,,,0
1432,Thu Jun 16 23:04:42 +0000 2022,💥 La prueba de que Hitler nunca tuvo sexo con su esposa https://t.co/7Tvl3bU0Ih,-2,0,0,Hiperenlazados,38684,1785,,,,,,,,,0
1433,Wed Jun 29 18:33:12 +0000 2022,@mbapufo Volotea si no pagas el premium te trata como un judío en la Alemania nazi pero por 20 pavazos como si me quieren atar en el ala de avión,0,0,13,Eldamocles,37,65,,,,,,,,,0
1434,Wed May 10 13:34:05 +0000 2023,"Este dancebreak queda genial justo después del rap, no sé por qué decís que no pega. Además es mucho más bonito que el de Israel https://t.co/CzjwKdl7Ww",-2,5,21,Alvideer,390,1387,,,,,,,,,0
1435,Thu Jun 02 17:45:20 +0000 2022,"Dicen que #CualquieraMenosPetro, o sea, no votan por el programa de gobierno de ese otro, sino y simplemente porque no es Petro. Puede venir Hitler reencarnado en una anciano y votarían por él. Así de irracionales son.",-2,192,557,EpicuroDeSamos_,92319,87139,,,,,,,,,0
1436,Fri May 12 15:58:41 +0000 2023,"@AlexanderHaim3 @Gabriel51106455 @valezeta1 @NombredeIsrael Ojalá que nooo!!!! Al Aqsa no !!!
O vos te crees que habrá alguien que no diga que fue un misil que Israel lanzó/desvió hacia allí.",0,0,0,Agrelo866,43,2138,,,,,,,,,0
1437,Tue Jun 07 14:08:02 +0000 2022,"“Mi Cucha”,.
Adolf Hitler. (1925) https://t.co/Pm7uar5sP4",0,41,407,esebello,3546,17787,,,,,,,,,0
1438,Wed Apr 26 18:15:41 +0000 2023,Manzur participó del festejo por el 75º aniversario de la fundación del Estado de #Israel https://t.co/HNfvWVzkZO https://t.co/NYHM9Xhejj,-2,0,3,LaGacetaTucuman,229436,44,,,,,,,,,0
1439,Sat Jun 25 02:34:11 +0000 2022,@Politica_LR @larepublica_pe Tenias que ser el filosofo de Hitler,0,0,0,Pedro925994581,2,716,,,,,,,,,0
1440,Tue May 23 13:39:51 +0000 2023,"@Paisademedellin Yo me cago del susto pensando que queda la hpta sugar mommy ancestral que se va de paseo con plata de soros, si este tipo es una 💩 no me imagino cómo será esa malparida...🤬🤬🤬",0,0,1,michiaburrido,264,1322,,,,,,,,,0
1441,Mon May 29 08:20:44 +0000 2023,"@PercevalT Hacer de las minorías la norma con la excusa de darles visibilidad, y cuadrar la Agenda 2030 de Soros con la administración Biden es lo que tiene, o aplaudir como focas a la OTAN en Madrid. Nadie quiere mierdas wokes, gordas ni trans. Ni traen nada bueno ni son la prioridad. Ala.",2,0,0,isnotanusername,22,1406,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1442,Tue Jun 14 20:36:46 +0000 2022,@vicgasco Nos es por na pero sería un viaje ver a Hitler en estos tiempos usando los woken talking points en aleman 😂,1,0,1,Byrjum,196,3068,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1
1443,Tue May 09 19:51:35 +0000 2023,"A ver, muy bien lo de Israel, pero... me ha dejado un poco frío. #Eurovision2023 #EurovisionRTVE #EuroSemi1",-2,0,1,robitchto,675,84231,,,,,,,,,0
1444,Sat May 20 15:31:07 +0000 2023,Israel-Colombia: La sorpresa de Europa y el que quiere volver al podio -Dale clik al link https://t.co/Xni3CKuiDL,-2,0,0,lavibrante,8435,3623,,,,,,,,,0
1445,Wed Jun 15 12:55:36 +0000 2022,"@TVVnoticias Un Hitler cualquiera,  como quien dice",-2,0,0,lilianaflorez04,17,574,,,,,,,,,0
1446,Fri May 26 06:23:33 +0000 2023,"😯 Hugo Boss, el ferviente nazi que vistió a las tropas de Hitler https://t.co/KxVnMNHJ1N",-2,0,0,SuperTrinos,39679,264,,,,,,,,,0
1447,Wed Jun 15 17:21:06 +0000 2022,☄️  Una teoría señala que Hitler realmente no se suicidó https://t.co/BbXfX23Xef,-2,0,0,ElIlustrativo,106388,4076,,,,,,,,,0
1448,Tue May 09 10:30:00 +0000 2023,"Muchos años han pasado desde que Naciones Unidas aprobase su Plan para la partición de Palestina en 1947. Con supuesta buena fe, se pretendía dar respuesta al conflicto entre árabes y judíos en Palestina
https://t.co/YZ15Keg1E4
#Israel #Palestina #GuerraPermanente https://t.co/9gQDztqmJr",-1,4,4,caval100,107390,67918,,,,,,,,,0
1449,Tue May 30 02:31:32 +0000 2023,@Faitelson_ESPN @SanOswaldo_TD Tu eres un puto  judio gordo miserable chinga tu madre,2,0,0,ibadprincess,30,33,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
1450,Wed Jun 29 15:37:28 +0000 2022,"El presidente de Israel viajó esta semana a Jordania para reunirse con el rey Abdalá II de cara a la gira de Biden, según ha anunciado este miércoles su oficina https://t.co/J8PWSx2vYg",-2,1,0,EPinternacional,56886,178,,,,,,,,,0
1451,Sun May 21 14:46:11 +0000 2023,"@manoletinayole @juanillom96 Lo siento pero confirmo sesgo. Cito ""el mercader de Venecia"":

«¿Y el judío no tiene ojos, no tiene manos ni órganos ni alma, ni sentidos ni pasiones? ¿No se alimenta de los mismos manjares, no recibe las mismas heridas, no padece las mismas enfermedades y se cura con iguales… https://t.co/jpIEhTKNBS",0,0,1,anticvado,76,7555,,,,,,,,,0
1452,Sat Apr 29 17:15:22 +0000 2023,@Taigaymaese @fedcazacv @Michelcoya @smith_guarda @pacoleonCZ @Israel_JyS @Lorenamfrigols @Juanjoferreral1 @RFECaza @andaluciacaza @Mutuasport @f_artemisan Pues allí estaré. En defensa de la caza.,-2,0,1,EnamoradoDeKat2,42,3662,,,,,,,,,0
1453,Wed May 24 17:22:04 +0000 2023,@mibd3739 @Ramdondevas @javiernegre10 @guardiacivil Eso ya lo dijo Hitler y sólo duró trece en el gobierno 🙂,-2,0,1,AlmogroteReloa1,263,3586,,,,,,,,,0
